species,matric_pot,hyphal_rate,type
p.pend.n,-1.65,2.015511355,smoothed
p.pend.n,-1.66,1.989236856,smoothed
p.pend.n,-1.67,1.963108554,smoothed
p.pend.n,-1.68,1.93712972,smoothed
p.pend.n,-1.69,1.911303538,smoothed
p.pend.n,-1.7,1.885633103,smoothed
p.pend.n,-1.71,1.860121422,smoothed
p.pend.n,-1.72,1.834771415,smoothed
p.pend.n,-1.73,1.809585915,smoothed
p.pend.n,-1.74,1.784567664,smoothed
p.pend.n,-1.75,1.75971932,smoothed
p.pend.n,-1.76,1.735043451,smoothed
p.pend.n,-1.77,1.71054254,smoothed
p.pend.n,-1.78,1.686218981,smoothed
p.pend.n,-1.79,1.662075083,smoothed
p.pend.n,-1.8,1.638113065,smoothed
p.pend.n,-1.81,1.614335065,smoothed
p.pend.n,-1.82,1.590743132,smoothed
p.pend.n,-1.83,1.56733923,smoothed
p.pend.n,-1.84,1.54412524,smoothed
p.pend.n,-1.85,1.521102955,smoothed
p.pend.n,-1.86,1.498274089,smoothed
p.pend.n,-1.87,1.475640269,smoothed
p.pend.n,-1.88,1.453203042,smoothed
p.pend.n,-1.89,1.430963871,smoothed
p.pend.n,-1.9,1.408924139,smoothed
p.pend.n,-1.91,1.387085147,smoothed
p.pend.n,-1.92,1.365448119,smoothed
p.pend.n,-1.93,1.344014197,smoothed
p.pend.n,-1.94,1.322784446,smoothed
p.pend.n,-1.95,1.301759852,smoothed
p.pend.n,-1.96,1.280941328,smoothed
p.pend.n,-1.97,1.260329706,smoothed
p.pend.n,-1.98,1.239925747,smoothed
p.pend.n,-1.99,1.219730136,smoothed
p.pend.n,-2,1.199743486,smoothed
p.pend.n,-2.01,1.179966337,smoothed
p.pend.n,-2.02,1.160399159,smoothed
p.pend.n,-2.03,1.14104235,smoothed
p.pend.n,-2.04,1.12189624,smoothed
p.pend.n,-2.05,1.10296109,smoothed
p.pend.n,-2.06,1.084237095,smoothed
p.pend.n,-2.07,1.065724382,smoothed
p.pend.n,-2.08,1.047423016,smoothed
p.pend.n,-2.09,1.029332996,smoothed
p.pend.n,-2.1,1.011454257,smoothed
p.pend.n,-2.11,0.993786675,smoothed
p.pend.n,-2.12,0.976330063,smoothed
p.pend.n,-2.13,0.959084177,smoothed
p.pend.n,-2.14,0.942048713,smoothed
p.pend.n,-2.15,0.925223309,smoothed
p.pend.n,-2.16,0.908607549,smoothed
p.pend.n,-2.17,0.892200961,smoothed
p.pend.n,-2.18,0.876003019,smoothed
p.pend.n,-2.19,0.860013147,smoothed
p.pend.n,-2.2,0.844230713,smoothed
p.pend.n,-2.21,0.82865504,smoothed
p.pend.n,-2.22,0.813285397,smoothed
p.pend.n,-2.23,0.798121011,smoothed
p.pend.n,-2.24,0.783161057,smoothed
p.pend.n,-2.25,0.768404667,smoothed
p.pend.n,-2.26,0.75385093,smoothed
p.pend.n,-2.27,0.73949889,smoothed
p.pend.n,-2.28,0.72534755,smoothed
p.pend.n,-2.29,0.711395872,smoothed
p.pend.n,-2.3,0.69764278,smoothed
p.pend.n,-2.31,0.684087158,smoothed
p.pend.n,-2.32,0.670727854,smoothed
p.pend.n,-2.33,0.657563679,smoothed
p.pend.n,-2.34,0.644593411,smoothed
p.pend.n,-2.35,0.631815794,smoothed
p.pend.n,-2.36,0.619229538,smoothed
p.pend.n,-2.37,0.606833323,smoothed
p.pend.n,-2.38,0.5946258,smoothed
p.pend.n,-2.39,0.58260559,smoothed
p.pend.n,-2.4,0.570771284,smoothed
p.pend.n,-2.41,0.559121451,smoothed
p.pend.n,-2.42,0.547654631,smoothed
p.pend.n,-2.43,0.53636934,smoothed
p.pend.n,-2.44,0.525264071,smoothed
p.pend.n,-2.45,0.514337296,smoothed
p.pend.n,-2.46,0.503587462,smoothed
p.pend.n,-2.47,0.493013,smoothed
p.pend.n,-2.48,0.48261232,smoothed
p.pend.n,-2.49,0.472383814,smoothed
p.pend.n,-2.5,0.462325856,smoothed
p.pend.n,-2.51,0.452436805,smoothed
p.pend.n,-2.52,0.442715005,smoothed
p.pend.n,-2.53,0.433158786,smoothed
p.pend.n,-2.54,0.423766464,smoothed
p.pend.n,-2.55,0.414536343,smoothed
p.pend.n,-2.56,0.405466715,smoothed
p.pend.n,-2.57,0.396555864,smoothed
p.pend.n,-2.58,0.387802063,smoothed
p.pend.n,-2.59,0.379203576,smoothed
p.pend.n,-2.6,0.37075866,smoothed
p.pend.n,-2.61,0.362465565,smoothed
p.pend.n,-2.62,0.354322536,smoothed
p.pend.n,-2.63,0.34632781,smoothed
p.pend.n,-2.64,0.338479623,smoothed
p.pend.n,-2.65,0.330776205,smoothed
p.pend.n,-2.66,0.323215786,smoothed
p.pend.n,-2.67,0.315796591,smoothed
p.pend.n,-2.68,0.308516845,smoothed
p.pend.n,-2.69,0.301374773,smoothed
p.pend.n,-2.7,0.294368599,smoothed
p.pend.n,-2.71,0.28749655,smoothed
p.pend.n,-2.72,0.280756851,smoothed
p.pend.n,-2.73,0.274147734,smoothed
p.pend.n,-2.74,0.267667429,smoothed
p.pend.n,-2.75,0.261314173,smoothed
p.pend.n,-2.76,0.255086206,smoothed
p.pend.n,-2.77,0.248981772,smoothed
p.pend.n,-2.78,0.242999121,smoothed
p.pend.n,-2.79,0.237136509,smoothed
p.pend.n,-2.8,0.231392199,smoothed
p.pend.n,-2.81,0.225764459,smoothed
p.pend.n,-2.82,0.220251567,smoothed
p.pend.n,-2.83,0.214851806,smoothed
p.pend.n,-2.84,0.20956347,smoothed
p.pend.n,-2.85,0.204384862,smoothed
p.pend.n,-2.86,0.199314291,smoothed
p.pend.n,-2.87,0.19435008,smoothed
p.pend.n,-2.88,0.18949056,smoothed
p.pend.n,-2.89,0.184734073,smoothed
p.pend.n,-2.9,0.180078971,smoothed
p.pend.n,-2.91,0.17552362,smoothed
p.pend.n,-2.92,0.171066396,smoothed
p.pend.n,-2.93,0.166705686,smoothed
p.pend.n,-2.94,0.162439892,smoothed
p.pend.n,-2.95,0.158267426,smoothed
p.pend.n,-2.96,0.154186716,smoothed
p.pend.n,-2.97,0.150196202,smoothed
p.pend.n,-2.98,0.146294336,smoothed
p.pend.n,-2.99,0.142479585,smoothed
p.pend.n,-3,0.138750432,smoothed
p.pend.n,-3.01,0.135105371,smoothed
p.pend.n,-3.02,0.131542914,smoothed
p.pend.n,-3.03,0.128061585,smoothed
p.pend.n,-3.04,0.124659924,smoothed
p.pend.n,-3.05,0.121336485,smoothed
p.pend.n,-3.06,0.11808984,smoothed
p.pend.n,-3.07,0.114918575,smoothed
p.pend.n,-3.08,0.11182129,smoothed
p.pend.n,-3.09,0.108796603,smoothed
p.pend.n,-3.1,0.105843146,smoothed
p.pend.n,-3.11,0.10295957,smoothed
p.pend.n,-3.12,0.100144538,smoothed
p.pend.n,-3.13,0.097396732,smoothed
p.pend.n,-3.14,0.09471485,smoothed
p.pend.n,-3.15,0.092097605,smoothed
p.pend.n,-3.16,0.089543727,smoothed
p.pend.n,-3.17,0.087051963,smoothed
p.pend.n,-3.18,0.084621075,smoothed
p.pend.n,-3.19,0.082249844,smoothed
p.pend.n,-3.2,0.079937064,smoothed
p.pend.n,-3.21,0.077681549,smoothed
p.pend.n,-3.22,0.075482127,smoothed
p.pend.n,-3.23,0.073337644,smoothed
p.pend.n,-3.24,0.071246962,smoothed
p.pend.n,-3.25,0.069208959,smoothed
p.pend.n,-3.26,0.06722253,smoothed
p.pend.n,-3.27,0.065286586,smoothed
p.pend.n,-3.28,0.063400055,smoothed
p.pend.n,-3.29,0.061561881,smoothed
p.pend.n,-3.3,0.059771025,smoothed
p.pend.n,-3.31,0.058026462,smoothed
p.pend.n,-3.32,0.056327185,smoothed
p.pend.n,-3.33,0.054672204,smoothed
p.pend.n,-3.34,0.053060542,smoothed
p.pend.n,-3.35,0.05149124,smoothed
p.pend.n,-3.36,0.049963355,smoothed
p.pend.n,-3.37,0.048475959,smoothed
p.pend.n,-3.38,0.047028139,smoothed
p.pend.n,-3.39,0.045618998,smoothed
p.pend.n,-3.4,0.044247656,smoothed
p.pend.n,-3.41,0.042913245,smoothed
p.pend.n,-3.42,0.041614916,smoothed
p.pend.n,-3.43,0.040351832,smoothed
p.pend.n,-3.44,0.039123173,smoothed
p.pend.n,-3.45,0.037928131,smoothed
p.pend.n,-3.46,0.036765916,smoothed
p.pend.n,-3.47,0.03563575,smoothed
p.pend.n,-3.48,0.034536872,smoothed
p.pend.n,-3.49,0.033468531,smoothed
p.pend.n,-3.5,0.032429995,smoothed
p.pend.n,-3.51,0.031420543,smoothed
p.pend.n,-3.52,0.030439468,smoothed
p.pend.n,-3.53,0.029486077,smoothed
p.pend.n,-3.54,0.028559691,smoothed
p.pend.n,-3.55,0.027659644,smoothed
p.pend.n,-3.56,0.026785283,smoothed
p.pend.n,-3.57,0.025935968,smoothed
p.pend.n,-3.58,0.025111072,smoothed
p.pend.n,-3.59,0.024309981,smoothed
p.pend.n,-3.6,0.023532093,smoothed
p.pend.n,-3.61,0.022776819,smoothed
p.pend.n,-3.62,0.022043581,smoothed
p.pend.n,-3.63,0.021331814,smoothed
p.pend.n,-3.64,0.020640965,smoothed
p.pend.n,-3.65,0.019970493,smoothed
p.pend.n,-3.66,0.019319868,smoothed
p.pend.n,-3.67,0.01868857,smoothed
p.pend.n,-3.68,0.018076093,smoothed
p.pend.n,-3.69,0.017481941,smoothed
p.pend.n,-3.7,0.016905627,smoothed
p.pend.n,-3.71,0.016346678,smoothed
p.pend.n,-3.72,0.015804628,smoothed
p.pend.n,-3.73,0.015279025,smoothed
p.pend.n,-3.74,0.014769424,smoothed
p.pend.n,-3.75,0.014275392,smoothed
p.pend.n,-3.76,0.013796506,smoothed
p.pend.n,-3.77,0.013332351,smoothed
p.pend.n,-3.78,0.012882524,smoothed
p.pend.n,-3.79,0.012446628,smoothed
p.pend.n,-3.8,0.01202428,smoothed
p.pend.n,-3.81,0.011615101,smoothed
p.pend.n,-3.82,0.011218724,smoothed
p.pend.n,-3.83,0.010834791,smoothed
p.pend.n,-3.84,0.01046295,smoothed
p.pend.n,-3.85,0.010102861,smoothed
p.pend.n,-3.86,0.009754188,smoothed
p.pend.n,-3.87,0.009416608,smoothed
p.pend.n,-3.88,0.009089801,smoothed
p.pend.n,-3.89,0.008773459,smoothed
p.pend.n,-3.9,0.00846728,smoothed
p.pend.n,-3.91,0.008170968,smoothed
p.pend.n,-3.92,0.007884238,smoothed
p.pend.n,-3.93,0.007606809,smoothed
p.pend.n,-3.94,0.007338407,smoothed
p.pend.n,-3.95,0.007078769,smoothed
p.pend.n,-3.96,0.006827634,smoothed
p.pend.n,-3.97,0.006584749,smoothed
p.pend.n,-3.98,0.00634987,smoothed
p.pend.n,-3.99,0.006122757,smoothed
p.pend.n,-4,0.005903177,smoothed
p.pend.n,-4.01,0.005690902,smoothed
p.pend.n,-4.02,0.005485712,smoothed
p.pend.n,-4.03,0.005287392,smoothed
p.pend.n,-4.04,0.005095732,smoothed
p.pend.n,-4.05,0.004910528,smoothed
p.pend.n,-4.06,0.004731582,smoothed
p.pend.n,-4.07,0.004558701,smoothed
p.pend.n,-4.08,0.004391697,smoothed
p.pend.n,-4.09,0.004230389,smoothed
p.pend.n,-4.1,0.004074598,smoothed
p.pend.n,-4.11,0.003924152,smoothed
p.pend.n,-4.12,0.003778883,smoothed
p.pend.n,-4.13,0.003638627,smoothed
p.pend.n,-4.14,0.003503227,smoothed
p.pend.n,-4.15,0.003372529,smoothed
p.pend.n,-4.16,0.003246381,smoothed
p.pend.n,-4.17,0.00312464,smoothed
p.pend.n,-4.18,0.003007163,smoothed
p.pend.n,-4.19,0.002893814,smoothed
p.pend.n,-4.2,0.002784459,smoothed
p.pend.n,-4.21,0.002678968,smoothed
p.pend.n,-4.22,0.002577216,smoothed
p.pend.n,-4.23,0.002479081,smoothed
p.pend.n,-4.24,0.002384444,smoothed
p.pend.n,-4.25,0.002293191,smoothed
p.pend.n,-4.26,0.002205209,smoothed
p.pend.n,-4.27,0.002120391,smoothed
p.pend.n,-4.28,0.002038631,smoothed
p.pend.n,-4.29,0.001959828,smoothed
p.pend.n,-4.3,0.001883883,smoothed
p.pend.n,-4.31,0.001810699,smoothed
p.pend.n,-4.32,0.001740184,smoothed
p.pend.n,-4.33,0.001672249,smoothed
p.pend.n,-4.34,0.001606804,smoothed
p.pend.n,-4.35,0.001543767,smoothed
p.pend.n,-4.36,0.001483054,smoothed
p.pend.n,-4.37,0.001424587,smoothed
p.pend.n,-4.38,0.001368288,smoothed
p.pend.n,-4.39,0.001314082,smoothed
p.pend.n,-4.4,0.001261897,smoothed
p.pend.n,-4.41,0.001211664,smoothed
p.pend.n,-4.42,0.001163314,smoothed
p.pend.n,-4.43,0.001116781,smoothed
p.pend.n,-4.44,0.001072003,smoothed
p.pend.n,-4.45,0.001028917,smoothed
p.pend.n,-4.46,9.87E-04,smoothed
p.pend.n,-4.47,9.48E-04,smoothed
p.pend.n,-4.48,9.09E-04,smoothed
p.pend.n,-4.49,8.72E-04,smoothed
p.pend.n,-4.5,8.37E-04,smoothed
p.pend.n,-4.51,8.03E-04,smoothed
p.pend.n,-4.52,7.70E-04,smoothed
p.pend.n,-4.53,7.38E-04,smoothed
p.pend.n,-4.54,7.08E-04,smoothed
p.pend.n,-4.55,6.79E-04,smoothed
p.pend.n,-4.56,6.51E-04,smoothed
p.pend.n,-4.57,6.24E-04,smoothed
p.pend.n,-4.58,5.98E-04,smoothed
p.pend.n,-4.59,5.73E-04,smoothed
p.pend.n,-4.6,5.49E-04,smoothed
p.pend.n,-4.61,0.000526532,smoothed
p.pend.n,-4.62,5.05E-04,smoothed
p.pend.n,-4.63,4.83E-04,smoothed
p.pend.n,-4.64,4.63E-04,smoothed
p.pend.n,-4.65,4.44E-04,smoothed
p.pend.n,-4.66,4.25E-04,smoothed
p.pend.n,-4.67,4.07E-04,smoothed
p.pend.n,-4.68,3.90E-04,smoothed
p.pend.n,-4.69,3.73E-04,smoothed
p.pend.n,-4.7,3.57E-04,smoothed
p.pend.n,-4.71,3.42E-04,smoothed
p.pend.n,-4.72,3.27E-04,smoothed
p.pend.n,-4.73,3.13E-04,smoothed
p.pend.n,-4.74,3.00E-04,smoothed
p.pend.n,-4.75,2.87E-04,smoothed
p.pend.n,-4.76,2.75E-04,smoothed
p.pend.n,-4.77,2.63E-04,smoothed
p.pend.n,-4.78,2.51E-04,smoothed
p.pend.n,-4.79,2.40E-04,smoothed
p.pend.n,-4.8,2.30E-04,smoothed
p.pend.n,-4.81,2.20E-04,smoothed
p.pend.n,-4.82,2.10E-04,smoothed
p.pend.n,-4.83,2.01E-04,smoothed
p.pend.n,-4.84,1.92E-04,smoothed
p.pend.n,-4.85,1.84E-04,smoothed
p.pend.n,-4.86,1.76E-04,smoothed
p.pend.n,-4.87,1.68E-04,smoothed
p.pend.n,-4.88,1.60E-04,smoothed
p.pend.n,-4.89,1.53E-04,smoothed
p.pend.n,-4.9,1.46E-04,smoothed
p.pend.n,-4.91,1.40E-04,smoothed
p.pend.n,-4.92,1.34E-04,smoothed
p.pend.n,-4.93,1.28E-04,smoothed
p.pend.n,-4.94,1.22E-04,smoothed
p.pend.n,-4.95,1.16E-04,smoothed
p.pend.n,-4.96,1.11E-04,smoothed
p.pend.n,-4.97,1.06E-04,smoothed
p.pend.n,-4.98,1.01E-04,smoothed
p.pend.n,-4.99,9.68E-05,smoothed
p.pend.n,-5,9.24E-05,smoothed
p.pend.n,-1,3.828571429,measured
p.pend.n,-1.5,2.447619048,measured
p.pend.n,-2.5,0.29047619,measured
p.pend.n,-3.5,0.166666667,measured
p.pend.n,-4.5,0,measured
p.pend.n,0,0,measured
p.pend.n,-0.5,4.057142857,measured
p.robin.n,0,0.023319864,smoothed
p.robin.n,-0.01,0.028486643,smoothed
p.robin.n,-0.02,0.034621062,smoothed
p.robin.n,-0.03,0.041863216,smoothed
p.robin.n,-0.04,0.050364858,smoothed
p.robin.n,-0.05,0.060288666,smoothed
p.robin.n,-0.06,0.071807118,smoothed
p.robin.n,-0.07,0.085100943,smoothed
p.robin.n,-0.08,0.10035711,smoothed
p.robin.n,-0.09,0.117766371,smoothed
p.robin.n,-0.1,0.137520337,smoothed
p.robin.n,-0.11,0.159808123,smoothed
p.robin.n,-0.12,0.184812599,smoothed
p.robin.n,-0.13,0.212706313,smoothed
p.robin.n,-0.14,0.243647151,smoothed
p.robin.n,-0.15,0.277773858,smoothed
p.robin.n,-0.16,0.315201505,smoothed
p.robin.n,-0.17,0.356017063,smoothed
p.robin.n,-0.18,0.400275199,smoothed
p.robin.n,-0.19,0.447994453,smoothed
p.robin.n,-0.2,0.499153938,smoothed
p.robin.n,-0.21,0.553690702,smoothed
p.robin.n,-0.22,0.611497877,smoothed
p.robin.n,-0.23,0.672423726,smoothed
p.robin.n,-0.24,0.736271672,smoothed
p.robin.n,-0.25,0.802801362,smoothed
p.robin.n,-0.26,0.871730797,smoothed
p.robin.n,-0.27,0.942739497,smoothed
p.robin.n,-0.28,1.015472672,smoothed
p.robin.n,-0.29,1.089546306,smoothed
p.robin.n,-0.3,1.164553026,smoothed
p.robin.n,-0.31,1.240068619,smoothed
p.robin.n,-0.32,1.315659013,smoothed
p.robin.n,-0.33,1.390887546,smoothed
p.robin.n,-0.34,1.465322291,smoothed
p.robin.n,-0.35,1.538543263,smoothed
p.robin.n,-0.36,1.610149288,smoothed
p.robin.n,-0.37,1.679764346,smoothed
p.robin.n,-0.38,1.74704323,smoothed
p.robin.n,-0.39,1.811676376,smoothed
p.robin.n,-0.4,1.87339375,smoothed
p.robin.n,-0.41,1.931967718,smoothed
p.robin.n,-0.42,1.987214871,smoothed
p.robin.n,-0.43,2.038996781,smoothed
p.robin.n,-0.44,2.087219742,smoothed
p.robin.n,-0.45,2.131833545,smoothed
p.robin.n,-0.46,2.172829395,smoothed
p.robin.n,-0.47,2.210237058,smoothed
p.robin.n,-0.48,2.244121402,smoothed
p.robin.n,-0.49,2.274578447,smoothed
p.robin.n,-0.5,2.301731082,smoothed
p.robin.n,-0.51,2.325724591,smoothed
p.robin.n,-0.52,2.346722129,smoothed
p.robin.n,-0.53,2.364900266,smoothed
p.robin.n,-0.54,2.380444716,smoothed
p.robin.n,-0.55,2.393546346,smoothed
p.robin.n,-0.56,2.404397536,smoothed
p.robin.n,-0.57,2.413188946,smoothed
p.robin.n,-0.58,2.420106723,smoothed
p.robin.n,-0.59,2.425330173,smoothed
p.robin.n,-0.6,2.429029887,smoothed
p.robin.n,-0.61,2.431366313,smoothed
p.robin.n,-0.62,2.432488754,smoothed
p.robin.n,-0.63,2.432534738,smoothed
p.robin.n,-0.64,2.431629739,smoothed
p.robin.n,-0.65,2.429887191,smoothed
p.robin.n,-0.66,2.427408747,smoothed
p.robin.n,-0.67,2.42428474,smoothed
p.robin.n,-0.68,2.420594796,smoothed
p.robin.n,-0.69,2.41640856,smoothed
p.robin.n,-0.7,2.411786489,smoothed
p.robin.n,-0.71,2.406780695,smoothed
p.robin.n,-0.72,2.401435781,smoothed
p.robin.n,-0.73,2.395789683,smoothed
p.robin.n,-0.74,2.389874463,smoothed
p.robin.n,-0.75,2.383717068,smoothed
p.robin.n,-0.76,2.377340031,smoothed
p.robin.n,-0.77,2.370762107,smoothed
p.robin.n,-0.78,2.363998849,smoothed
p.robin.n,-0.79,2.357063123,smoothed
p.robin.n,-0.8,2.349965552,smoothed
p.robin.n,-0.81,2.342714907,smoothed
p.robin.n,-0.82,2.335318445,smoothed
p.robin.n,-0.83,2.327782191,smoothed
p.robin.n,-0.84,2.320111174,smoothed
p.robin.n,-0.85,2.312309634,smoothed
p.robin.n,-0.86,2.304381181,smoothed
p.robin.n,-0.87,2.296328932,smoothed
p.robin.n,-0.88,2.288155622,smoothed
p.robin.n,-0.89,2.279863689,smoothed
p.robin.n,-0.9,2.271455348,smoothed
p.robin.n,-0.91,2.262932641,smoothed
p.robin.n,-0.92,2.254297488,smoothed
p.robin.n,-0.93,2.245551715,smoothed
p.robin.n,-0.94,2.236697083,smoothed
p.robin.n,-0.95,2.227735306,smoothed
p.robin.n,-0.96,2.218668068,smoothed
p.robin.n,-0.97,2.209497033,smoothed
p.robin.n,-0.98,2.200223857,smoothed
p.robin.n,-0.99,2.190850186,smoothed
p.robin.n,-1,2.181377669,smoothed
p.robin.n,-1.01,2.171807958,smoothed
p.robin.n,-1.02,2.162142707,smoothed
p.robin.n,-1.03,2.152383579,smoothed
p.robin.n,-1.04,2.142532243,smoothed
p.robin.n,-1.05,2.132590377,smoothed
p.robin.n,-1.06,2.122559664,smoothed
p.robin.n,-1.07,2.112441798,smoothed
p.robin.n,-1.08,2.102238479,smoothed
p.robin.n,-1.09,2.091951416,smoothed
p.robin.n,-1.1,2.081582324,smoothed
p.robin.n,-1.11,2.071132925,smoothed
p.robin.n,-1.12,2.060604948,smoothed
p.robin.n,-1.13,2.050000129,smoothed
p.robin.n,-1.14,2.039320208,smoothed
p.robin.n,-1.15,2.028566932,smoothed
p.robin.n,-1.16,2.01774205,smoothed
p.robin.n,-1.17,2.006847318,smoothed
p.robin.n,-1.18,1.995884495,smoothed
p.robin.n,-1.19,1.984855343,smoothed
p.robin.n,-1.2,1.973761628,smoothed
p.robin.n,-1.21,1.962605116,smoothed
p.robin.n,-1.22,1.951387579,smoothed
p.robin.n,-1.23,1.940110787,smoothed
p.robin.n,-1.24,1.928776512,smoothed
p.robin.n,-1.25,1.917386528,smoothed
p.robin.n,-1.26,1.905942608,smoothed
p.robin.n,-1.27,1.894446524,smoothed
p.robin.n,-1.28,1.882900049,smoothed
p.robin.n,-1.29,1.871304953,smoothed
p.robin.n,-1.3,1.859663007,smoothed
p.robin.n,-1.31,1.847975978,smoothed
p.robin.n,-1.32,1.83624563,smoothed
p.robin.n,-1.33,1.824473725,smoothed
p.robin.n,-1.34,1.812662023,smoothed
p.robin.n,-1.35,1.800812277,smoothed
p.robin.n,-1.36,1.788926239,smoothed
p.robin.n,-1.37,1.777005656,smoothed
p.robin.n,-1.38,1.765052267,smoothed
p.robin.n,-1.39,1.753067808,smoothed
p.robin.n,-1.4,1.741054011,smoothed
p.robin.n,-1.41,1.729012597,smoothed
p.robin.n,-1.42,1.716945284,smoothed
p.robin.n,-1.43,1.704853783,smoothed
p.robin.n,-1.44,1.692739795,smoothed
p.robin.n,-1.45,1.680605015,smoothed
p.robin.n,-1.46,1.668451131,smoothed
p.robin.n,-1.47,1.656279821,smoothed
p.robin.n,-1.48,1.644092753,smoothed
p.robin.n,-1.49,1.631891588,smoothed
p.robin.n,-1.5,1.619677977,smoothed
p.robin.n,-1.51,1.607453559,smoothed
p.robin.n,-1.52,1.595219965,smoothed
p.robin.n,-1.53,1.582978816,smoothed
p.robin.n,-1.54,1.570731718,smoothed
p.robin.n,-1.55,1.558480271,smoothed
p.robin.n,-1.56,1.54622606,smoothed
p.robin.n,-1.57,1.533970659,smoothed
p.robin.n,-1.58,1.521715629,smoothed
p.robin.n,-1.59,1.50946252,smoothed
p.robin.n,-1.6,1.497212869,smoothed
p.robin.n,-1.61,1.484968198,smoothed
p.robin.n,-1.62,1.472730018,smoothed
p.robin.n,-1.63,1.460499826,smoothed
p.robin.n,-1.64,1.448279103,smoothed
p.robin.n,-1.65,1.436069319,smoothed
p.robin.n,-1.66,1.423871927,smoothed
p.robin.n,-1.67,1.411688366,smoothed
p.robin.n,-1.68,1.399520062,smoothed
p.robin.n,-1.69,1.387368422,smoothed
p.robin.n,-1.7,1.375234842,smoothed
p.robin.n,-1.71,1.363120699,smoothed
p.robin.n,-1.72,1.351027356,smoothed
p.robin.n,-1.73,1.33895616,smoothed
p.robin.n,-1.74,1.32690844,smoothed
p.robin.n,-1.75,1.314885511,smoothed
p.robin.n,-1.76,1.302888671,smoothed
p.robin.n,-1.77,1.2909192,smoothed
p.robin.n,-1.78,1.278978361,smoothed
p.robin.n,-1.79,1.267067402,smoothed
p.robin.n,-1.8,1.255187552,smoothed
p.robin.n,-1.81,1.243340022,smoothed
p.robin.n,-1.82,1.231526008,smoothed
p.robin.n,-1.83,1.219746685,smoothed
p.robin.n,-1.84,1.208003214,smoothed
p.robin.n,-1.85,1.196296735,smoothed
p.robin.n,-1.86,1.184628371,smoothed
p.robin.n,-1.87,1.172999227,smoothed
p.robin.n,-1.88,1.161410389,smoothed
p.robin.n,-1.89,1.149862927,smoothed
p.robin.n,-1.9,1.138357889,smoothed
p.robin.n,-1.91,1.126896307,smoothed
p.robin.n,-1.92,1.115479194,smoothed
p.robin.n,-1.93,1.104107543,smoothed
p.robin.n,-1.94,1.092782331,smoothed
p.robin.n,-1.95,1.081504513,smoothed
p.robin.n,-1.96,1.070275027,smoothed
p.robin.n,-1.97,1.059094792,smoothed
p.robin.n,-1.98,1.047964709,smoothed
p.robin.n,-1.99,1.036885657,smoothed
p.robin.n,-2,1.025858499,smoothed
p.robin.n,-2.01,1.014884078,smoothed
p.robin.n,-2.02,1.003963217,smoothed
p.robin.n,-2.03,0.993096722,smoothed
p.robin.n,-2.04,0.98228538,smoothed
p.robin.n,-2.05,0.971529955,smoothed
p.robin.n,-2.06,0.960831198,smoothed
p.robin.n,-2.07,0.950189836,smoothed
p.robin.n,-2.08,0.939606581,smoothed
p.robin.n,-2.09,0.929082122,smoothed
p.robin.n,-2.1,0.918617133,smoothed
p.robin.n,-2.11,0.908212267,smoothed
p.robin.n,-2.12,0.897868159,smoothed
p.robin.n,-2.13,0.887585424,smoothed
p.robin.n,-2.14,0.87736466,smoothed
p.robin.n,-2.15,0.867206445,smoothed
p.robin.n,-2.16,0.85711134,smoothed
p.robin.n,-2.17,0.847079887,smoothed
p.robin.n,-2.18,0.837112609,smoothed
p.robin.n,-2.19,0.82721001,smoothed
p.robin.n,-2.2,0.817372577,smoothed
p.robin.n,-2.21,0.807600779,smoothed
p.robin.n,-2.22,0.797895067,smoothed
p.robin.n,-2.23,0.788255874,smoothed
p.robin.n,-2.24,0.778683613,smoothed
p.robin.n,-2.25,0.769178682,smoothed
p.robin.n,-2.26,0.759741461,smoothed
p.robin.n,-2.27,0.750372312,smoothed
p.robin.n,-2.28,0.741071579,smoothed
p.robin.n,-2.29,0.73183959,smoothed
p.robin.n,-2.3,0.722676655,smoothed
p.robin.n,-2.31,0.713583068,smoothed
p.robin.n,-2.32,0.704559105,smoothed
p.robin.n,-2.33,0.695605025,smoothed
p.robin.n,-2.34,0.686721073,smoothed
p.robin.n,-2.35,0.677907475,smoothed
p.robin.n,-2.36,0.669164442,smoothed
p.robin.n,-2.37,0.660492168,smoothed
p.robin.n,-2.38,0.651890833,smoothed
p.robin.n,-2.39,0.643360599,smoothed
p.robin.n,-2.4,0.634901612,smoothed
p.robin.n,-2.41,0.626514007,smoothed
p.robin.n,-2.42,0.618197898,smoothed
p.robin.n,-2.43,0.609953387,smoothed
p.robin.n,-2.44,0.601780562,smoothed
p.robin.n,-2.45,0.593679493,smoothed
p.robin.n,-2.46,0.585650238,smoothed
p.robin.n,-2.47,0.577692841,smoothed
p.robin.n,-2.48,0.569807329,smoothed
p.robin.n,-2.49,0.561993718,smoothed
p.robin.n,-2.5,0.554252008,smoothed
p.robin.n,-2.51,0.546582187,smoothed
p.robin.n,-2.52,0.538984229,smoothed
p.robin.n,-2.53,0.531458093,smoothed
p.robin.n,-2.54,0.524003729,smoothed
p.robin.n,-2.55,0.516621069,smoothed
p.robin.n,-2.56,0.509310037,smoothed
p.robin.n,-2.57,0.502070541,smoothed
p.robin.n,-2.58,0.494902479,smoothed
p.robin.n,-2.59,0.487805737,smoothed
p.robin.n,-2.6,0.480780187,smoothed
p.robin.n,-2.61,0.473825691,smoothed
p.robin.n,-2.62,0.4669421,smoothed
p.robin.n,-2.63,0.460129252,smoothed
